,title,rank,artist,region,streams,track_id,track_name,artist_id,artist_name,album_id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
0,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1218929,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
1,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1250062,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
2,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1257280,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
3,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1212897,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
4,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1233395,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
5,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1293432,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
6,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1303742,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
7,Jiwa Yang Bersedih,1,Ghea Indrawari,Indonesia,1151283,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
8,Jiwa Yang Bersedih,3,Ghea Indrawari,Malaysia,73964,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
9,Jiwa Yang Bersedih,3,Ghea Indrawari,Malaysia,73724,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
10,Jiwa Yang Bersedih,3,Ghea Indrawari,Malaysia,78504,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
11,Jiwa Yang Bersedih,3,Ghea Indrawari,Malaysia,82162,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
12,Jiwa Yang Bersedih,2,Ghea Indrawari,Malaysia,92080,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
13,Jiwa Yang Bersedih,2,Ghea Indrawari,Malaysia,93621,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
14,Jiwa Yang Bersedih,2,Ghea Indrawari,Malaysia,89769,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
15,Jiwa Yang Bersedih,2,Ghea Indrawari,Malaysia,94418,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,3qL7BzwJOXq3EzAio36aLX,Ghea Indrawari,1qZmwFxHsdCTrwkzXI69oL,2023-05-18,88,0.363,0.391,2,-8.429,1,0.0281,0.805,1.34e-06,0.115,0.451,97.377,4.636983333333333
16,Tak Segampang Itu,2,Anggi Marito,Indonesia,1043882,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
17,Tak Segampang Itu,2,Anggi Marito,Indonesia,1070276,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
18,Tak Segampang Itu,2,Anggi Marito,Indonesia,1070555,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
19,Tak Segampang Itu,2,Anggi Marito,Indonesia,976748,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
20,Tak Segampang Itu,2,Anggi Marito,Indonesia,946916,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
21,Tak Segampang Itu,2,Anggi Marito,Indonesia,989560,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
22,Tak Segampang Itu,2,Anggi Marito,Indonesia,994524,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
23,Tak Segampang Itu,2,Anggi Marito,Indonesia,916836,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
24,Tak Segampang Itu,2,Anggi Marito,Malaysia,85419,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
25,Tak Segampang Itu,2,Anggi Marito,Malaysia,84289,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
26,Tak Segampang Itu,2,Anggi Marito,Malaysia,86992,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
27,Tak Segampang Itu,2,Anggi Marito,Malaysia,84188,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
28,Tak Segampang Itu,3,Anggi Marito,Malaysia,90087,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
29,Tak Segampang Itu,3,Anggi Marito,Malaysia,91137,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
30,Tak Segampang Itu,3,Anggi Marito,Malaysia,87130,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
31,Tak Segampang Itu,3,Anggi Marito,Malaysia,88258,26cvTWJq2E1QqN4jyH2OTU,Tak Segampang Itu,1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,6gO5mDyNTqiIqHItRil4OG,2022-12-02,89,0.506,0.438,5,-7.069,1,0.0268,0.759,8.64e-06,0.109,0.178,129.538,3.8516666666666666
32,Komang,3,Raim Laode,Indonesia,735587,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
33,Komang,3,Raim Laode,Indonesia,749118,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
34,Komang,3,Raim Laode,Indonesia,755324,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
35,Komang,3,Raim Laode,Indonesia,699562,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
36,Komang,3,Raim Laode,Indonesia,693556,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
37,Komang,3,Raim Laode,Indonesia,712634,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
38,Komang,3,Raim Laode,Indonesia,719021,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
39,Komang,3,Raim Laode,Indonesia,655420,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
40,Komang,26,Raim Laode,Malaysia,31995,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
41,Komang,26,Raim Laode,Malaysia,32429,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
42,Komang,25,Raim Laode,Malaysia,33651,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
43,Komang,25,Raim Laode,Malaysia,33631,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
44,Komang,25,Raim Laode,Malaysia,36188,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
45,Komang,25,Raim Laode,Malaysia,37099,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
46,Komang,25,Raim Laode,Malaysia,35208,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
47,Komang,27,Raim Laode,Malaysia,35466,2AaaE0qvFWtyT8srKNfRhH,Komang,5LcNPa8f8bRmZqELgoRFkN,Raim Laode,2N8JUijzZsT2IJnplY4vAE,2022-08-17,86,0.696,0.412,7,-8.547,1,0.027,0.415,6.16e-05,0.1,0.349,133.913,3.7117666666666667
48,Rayuan Perempuan Gila,4,Nadin Amizah,Indonesia,695957,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
49,Rayuan Perempuan Gila,4,Nadin Amizah,Indonesia,708461,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
50,Rayuan Perempuan Gila,4,Nadin Amizah,Indonesia,704057,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
51,Rayuan Perempuan Gila,4,Nadin Amizah,Indonesia,666809,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
52,Rayuan Perempuan Gila,5,Nadin Amizah,Indonesia,634965,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
53,Rayuan Perempuan Gila,4,Nadin Amizah,Indonesia,658418,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
54,Rayuan Perempuan Gila,4,Nadin Amizah,Indonesia,678011,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
55,Rayuan Perempuan Gila,5,Nadin Amizah,Indonesia,618555,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
56,Rayuan Perempuan Gila,15,Nadin Amizah,Malaysia,41865,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
57,Rayuan Perempuan Gila,19,Nadin Amizah,Malaysia,39834,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
58,Rayuan Perempuan Gila,17,Nadin Amizah,Malaysia,41066,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
59,Rayuan Perempuan Gila,16,Nadin Amizah,Malaysia,42515,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
60,Rayuan Perempuan Gila,15,Nadin Amizah,Malaysia,47169,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
61,Rayuan Perempuan Gila,16,Nadin Amizah,Malaysia,46841,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
62,Rayuan Perempuan Gila,15,Nadin Amizah,Malaysia,44835,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
63,Rayuan Perempuan Gila,15,Nadin Amizah,Malaysia,46692,1nYdkPCbHdYi4w7s2L6SHA,Rayuan Perempuan Gila,20zafXaLhm5IcXnSU93rNn,Nadin Amizah,7cCDE3ZZwmD94SKVKCLXAO,2023-06-23,85,0.527,0.396,1,-9.476,1,0.0289,0.872,0.0459,0.379,0.216,104.938,5.333333333333333
64,Sial,5,Mahalini,Indonesia,671954,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
65,Sial,5,Mahalini,Indonesia,676090,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
66,Sial,5,Mahalini,Indonesia,675076,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
67,Sial,5,Mahalini,Indonesia,640263,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
68,Sial,6,Mahalini,Indonesia,621873,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
69,Sial,5,Mahalini,Indonesia,640255,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
70,Sial,5,Mahalini,Indonesia,664969,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
71,Sial,4,Mahalini,Indonesia,621227,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
72,Sial,5,Mahalini,Malaysia,63487,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
73,Sial,5,Mahalini,Malaysia,62652,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
74,Sial,5,Mahalini,Malaysia,64150,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
75,Sial,5,Mahalini,Malaysia,62521,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
76,Sial,5,Mahalini,Malaysia,67159,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
77,Sial,5,Mahalini,Malaysia,67811,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
78,Sial,5,Mahalini,Malaysia,65295,6dXiWwFrcGieqnoLYzPNp5,Sial,3wOsYKZM0zcKNasi3I7fP4,Mahalini,6iBh7T1cUR8MPrtly5xugU,2023-01-23,86,0.563,0.431,2,-6.784,1,0.039,0.89,2.9e-06,0.123,0.196,120.014,4.0620666666666665
